財務省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ministry of Finance　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外貨準備等の状況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Reserves/Foreign Currency Liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（単位：百万ドル）　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（US$ millions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ｉ．外貨準備及びその他外貨資産,,,,,,,,,,,,,,,,,,,,,,II．短期の外貨建債務等,,,,,,,,,,,,,,,,,,,,,III．短期の外貨建偶発債務等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IV．メモ項目,,,,,,,,,,,,,,,,,,
,2月,,Feb,1302877,1222020,1200540,,21480,2175,13537,,5768,5768,16817,20018,43546,24.6,476,,,476,34524,16358,,,,,,,26852,3236,5616,18000,-18148,-4764,-13384,,45000,8000,19000,18000,,,,,,-7226,-976,,-6250,-7226,-976,,-6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146,-97121,,,99267,2078,,,2078,,,,,,,
,3月,,Mar,1288703,1210477,1193315,,17162,3092,10454,,3616,3616,16922,19929,40901,24.6,474,,,474,32267,18779,,,,,,,35516,-3573,19089,20000,-13484,-12573,-911,,49000,9000,20000,20000,,,,,,-6750,,,-6750,-6750,,,-6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283,-101392,,,103675,2524,,,2524,,,,,,1288391,312
,4月,,Apr,1289542,1210929,1198093,,12836,3414,6816,,2606,2503,17509,20002,40625,24.6,477,,,477,19772,18779,,,,,,,54539,9189,22350,23000,-961,-811,-150,,55500,10000,22500,23000,,,,,,-6750,,-2250,-4500,-6750,,-2250,-4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,-105382,,,107751,177,,,177,,,,,,,
,5月,,May,1277716,1204042,1191481,,12561,3768,6539,,2254,2254,15385,19488,38330,24.6,471,,,471,19905,19706,,,,,,,57850,9850,25000,23000,-150,-150,,,58000,10000,25000,23000,,,,,,-6750,,-2250,-4500,-6750,,-2250,-4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185,-95180,,,97365,-1147,,,-1147,,,,,,,
,6月,,June,1270547,1195579,1183193,,12386,3749,6549,,2088,2088,15582,19582,39327,24.6,477,,,477,23559,23503,,,,,,,64000,12500,25000,26500,,,,,64000,12500,25000,26500,,,,,,-8250,-2250,,-6000,-8250,-2250,,-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247,-96637,,,98884,-43,,,-43,,,,,,,
,7月,,July,1272777,1197370,1183515,,13855,6679,5361,,1815,1815,15552,19463,39905,24.6,487,,,487,23829,23776,,,,,,,66000,12500,25500,28000,,,,,66000,12500,25500,28000,,,,,,-6000,,,-6000,-6000,,,-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,-85972,,,87930,-1310,,,-1310,,,,,,,
,8月,,August,1273242,1198273,1184305,,13968,7276,4983,,1709,1709,14281,19645,40557,24.6,486,,,486,25469,25401,,,,,,,68000,12500,25000,30500,,,,,68000,12500,25000,30500,,,,,,-6000,,-4000,-2000,-6000,,-4000,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066,-90717,,,92783,-998,,,-998,,,,,,,
,9月,,September,1277000,1198104,1183815,,14289,8028,4619,,1642,1642,14805,19905,43694,24.6,492,,,492,27461,27428,,,,,,,70000,13000,26000,31000,,,,,70000,13000,26000,31000,,,,,,-6000,,-4000,-2000,-6000,,-4000,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118,-93541,,,95659,-767,,,-767,,,,,,,
,10月,,October,1274160,1196844,1181973,,14871,8596,4627,,1648,1648,14574,19955,42291,24.6,496,,,496,27999,27950,,,,,,,70000,13000,27500,29500,,,,,70000,13000,27500,29500,,,,,,-6550,-4000,,-2550,-6550,-4000,,-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142,-95282,,,97424,1054,,,1054,,,,,,,
,11月,,November,1270848,1194727,1179516,,15211,8961,4601,,1649,1649,13275,19883,42464,24.6,499,,,499,35174,35104,,,,,,,69997,12997,28500,28500,-3,-3,,,70000,13000,28500,28500,,,,,,-2550,,,-2550,-2550,,,-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172,-96562,,,98734,3010,,,3010,,,,,,,
,12月,,December,1268125,1193077,1177832,,15245,8823,4611,,1811,1660,13697,19911,40939,24.6,501,,,501,35993,35926,,,,,,,69999,15499,27000,27500,-1,-1,,,70000,15500,27000,27500,,,,,,-3210,,-500,-2710,-3210,,-500,-2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073,-95109,,,97182,5607,,,5607,,,,,,,
平成25年,1月,2013,January,1267299,1191627,1175347,,16280,9977,4640,,1663,1663,14250,19968,40957,24.6,497,,,497,36066,36000,,,,,,,70000,15500,25000,29500,,,,,70000,15500,25000,29500,,,,,,-3229,,-500,-2729,-3229,,-500,-2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197,-98429,,,100626,7357,,,7357,,,,,,,
,2月,,February,1258809,1186584,1169427,,17157,10898,4606,,1653,1653,13017,19626,39081,24.6,501,,,501,39579,39506,,,,,,,70000,12500,26500,31000,,,,,70000,12500,26500,31000,,,,,,-3203,-500,,-2703,-3203,-500,,-2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153,-101947,,,104100,5775,,,5775,,,,,,,
,3月,,March,1254356,1181809,1163863,,17946,11709,4599,,1638,1638,13301,19424,39321,24.6,501,,,501,39843,39803,,,,,,,70000,14000,25500,30500,,,,,70000,14000,25500,30500,,,,,,-2691,,-1500,-1191,-2691,,-1500,-1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286,-105733,,,108019,4793,,,4793,,,,,,1254027,329
,4月,,April,1257964,1188483,1169951,,18532,12231,4643,,1658,1658,13282,19551,36141,24.6,507,,,507,43266,43212,,,,,,,70000,13500,30000,26500,,,,,70000,13500,30000,26500,,,,,,-2708,,-1500,-1208,-2708,,-1500,-1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130,-101979,,,104109,4561,,,4561,,,,,,,
,5月,,May,1250243,1182925,1163222,,19703,13377,4676,,1650,1650,13092,19421,34309,24.6,496,,,496,41866,41811,,,,,,,63000,14500,30500,18000,,,,,63000,14500,30500,18000,,,,,,-3869,-1500,,-2369,-3869,-1500,,-2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113,-100596,,,102709,4272,,,4272,,,,,,,
,6月,,June,1238713,1175866,1157455,,18411,12167,4633,,1611,1611,13552,19488,29326,24.6,481,,,481,42904,42849,,,,,,,56000,17000,27500,11500,,,,,56000,17000,27500,11500,,,,,,-3348,,,-3348,-3348,,,-3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544,-114282,,,116826,2292,,,2292,,,,,,,
,7月,,July,1254033,1187560,1168661,,18899,12599,4643,,1657,1657,14042,19609,32340,24.6,482,,,482,43865,43808,,,,,,,49000,16000,28000,5000,,,,,49000,16000,28000,5000,,,,,,-3410,,-550,-2860,-3410,,-550,-2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,-118036,,,121705,469,,,469,,,,,,,
,8月,,August,1254204,1185789,1167050,,18739,12466,4612,,1661,1661,13986,19638,34314,24.6,477,,,477,45864,45805,,,,,,,42000,14000,25500,2500,,,,,42000,14000,25500,2500,,,,,,-3391,,-550,-2841,-3391,,-550,-2841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858,-125304,,,128162,169,,,169,,,,,,,
,9月,,September,1273446,1206334,1189025,,17309,11008,4625,,1676,1676,14110,19882,32636,24.6,484,,,484,44086,44044,,,,,,,35000,15000,20000,,,,,,35000,15000,20000,,,,,,,-3458,-550,-676,-2232,-3458,-550,-676,-2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968,-131498,,,134466,-131,,,-131,,,,,,,
,10月,,October,1276751,1209760,1192624,,17136,10810,4640,,1686,1686,13824,20101,32574,24.6,492,,,492,45596,45555,,,,,,,35000,13500,16000,5500,,,,,35000,13500,16000,5500,,,,,,-2920,,-679,-2241,-2920,,-679,-2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786,-127452,,,130238,37,,,37,,,,,,,
,11月,,November,1275352,1209814,1192645,,17169,10833,4657,,1679,1679,14161,20067,30826,24.6,484,,,484,46374,46334,,,,,,,33500,8000,15000,10500,,,,,33500,8000,15000,10500,,,,,,-2920,-679,,-2241,-2920,-679,,-2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,-128850,,,131725,1223,,,1223,,,,,,,
,12月,,December,1266815,1202443,1185830,,16613,10106,4672,,1835,1688,14202,20129,29560,24.6,481,,,481,47147,47105,,,,,,,32500,9000,13000,10500,,,,,32500,9000,13000,10500,,,,,,-3120,,,-3120,-3120,,,-3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822,-134331,,,137153,1789,,,1789,,,,,,,
平成26年,1月,2014,January,1277058,1211473,1194982,,16491,10177,4640,,1674,1674,14273,20054,30777,24.6,481,,,481,47502,47460,,,,,,,30500,7000,13000,10500,,,,,30500,7000,13000,10500,,,,,,-3076,,,-3076,-3076,,,-3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,-135229,,,138250,326,,,326,,,,,,,
,2月,,February,1288206,1221108,1204657,,16451,10108,4653,,1690,1690,13744,20231,32636,24.6,487,,,487,44915,44872,,,,,,,29499,6999,11500,11000,-1,-1,,,29500,7000,11500,11000,,,,,,-4378,,-1243,-3136,-4378,,-1243,-3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,-134063,,,137091,102,,,102,,,,,,,
,3月,,March,1279346,1212934,1197495,,15439,9086,4664,,1689,1689,13979,20164,31780,24.6,489,,,489,45727,45690,,,,,,,29500,9000,11500,9000,,,,,29500,9000,11500,9000,,,,,,-4373,,-2273,-2100,-4373,,-2273,-2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143,-141004,,,144147,371,,,371,,,,,,1279030,316
,4月,,April,1282822,1216804,1200547,,16257,9922,4644,,1691,1691,13609,20217,31700,24.6,492,,,492,46826,46788,,,,,,,29500,8500,11000,10000,,,,,29500,8500,11000,10000,,,,,,-6588,-1248,-1040,-4300,-6588,-1248,-1040,-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025,-135409,,,138434,-42,,,-42,,,,,,,
,5月,,May,1283920,1219271,1202989,,16282,9873,4727,,1682,1682,13283,20100,30766,24.6,500,,,500,48146,48109,,,,,,,29500,7000,11500,11000,,,,,29500,7000,11500,11000,,,,,,-5323,-1023,,-4300,-5323,-1023,,-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990,-136525,,,139515,-173,,,-173,,,,,,,
,6月,,June,1283921,1216005,1201708,,14297,7977,5320,,1000,1000,14904,20157,32353,24.6,502,,,502,48695,48659,,,,,,,29500,7000,11500,11000,,,,,29500,7000,11500,11000,,,,,,-5000,,,-5000,-5000,,,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043,-138412,,,141455,-229,,,-229,,,,,,,
,7月,,July,1276027,1209466,1193676,,15790,8609,6181,,1000,1000,14469,19967,31620,24.6,505,,,505,49131,49090,,,,,,,29500,6500,12000,11000,,,,,29500,6500,12000,11000,,,,,,-5000,,,-5000,-5000,,,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013,-138072,,,141085,289,,,289,,,,,,,
,8月,,August,1278011,1212013,1196822,,15191,8578,5613,,1000,1000,14056,19801,31633,24.6,508,,,508,49134,49089,,,,,,,29499,6999,13500,9000,-1,-1,,,29500,7000,13500,9000,,,,,,-5000,,,-5000,-5000,,,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044,-141660,,,144704,585,,,585,,,,,,,
,9月,,September,1264405,1201126,1187638,,13488,7282,5206,,1000,1000,13512,19334,29929,24.6,504,,,504,49425,49146,,,,,,,29260,7760,10500,11000,-240,-240,,,29500,8000,10500,11000,,,,,,-6500,,-850,-5650,-6500,,-850,-5650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258,-148955,,,152213,1703,,,1703,,,,,,,
,10月,,October,1265925,1204162,1190655,,13507,7282,5225,,1000,1000,13333,19279,28643,24.6,508,,,508,49422,49382,,,,,,,29499,7499,14000,8000,-1,-1,,,29500,7500,14000,8000,,,,,,-6500,,-850,-5650,-6500,,-850,-5650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309,-150531,,,153840,2000,,,2000,,,,,,,
,11月,,November,1269079,1207540,1194071,,13469,7267,5202,,1000,1000,12834,19097,29099,24.6,509,,,509,49750,49714,,,,,,,29499,6999,16000,6500,-1,-1,,,29500,7000,16000,6500,,,,,,-6500,-850,-1250,-4400,-6500,-850,-1250,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226,-155719,,,158945,2633,,,2633,,,,,,,
,12月,,December,1260548,1199651,1179359,,20292,13954,5162,,1176,1000,11993,18895,29504,24.6,505,,,505,51534,49972,,,,,,,27972,7472,14500,6000,-1528,-1528,,,29500,9000,14500,6000,,,,,,-5650,,-1250,-4400,-5650,,-1250,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069,-154386,,,157455,2021,,,2021,,,,,,,
平成27年,1月,2015,January,1261103,1199797,1167587,,32210,26620,5090,,500,500,11401,18387,31006,24.6,512,,,512,51321,51282,,,,,,,29500,9000,15500,5000,,,,,29500,9000,15500,5000,,,,,,-7150,-1250,-2200,-3700,-7150,-1250,-2200,-3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170,-155028,,,158198,610,,,610,,,,,,,
,2月,,February,1251112,1191601,1143191,,48410,44305,3605,,500,500,10775,18358,29868,24.6,510,,,510,51721,51679,,,,,,,29500,10500,17000,2000,,,,,29500,10500,17000,2000,,,,,,-5900,,-2200,-3700,-5900,,-2200,-3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243,-153813,,,157056,634,,,634,,,,,,,
,3月,,March,1245316,1187858,1124518,,63340,59750,3090,,500,500,9752,17994,29203,24.6,509,,,509,50974,50123,,,,,,,28690,10190,11500,7000,-810,-810,,,29500,11000,11500,7000,,,,,,-7050,-2200,-700,-4150,-7050,-2200,-700,-4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,-142638,,,145403,400,,,400,,,,,,1244992,324
,4月,,April,1250073,1192407,1129517,,62890,59760,2630,,500,500,9775,18340,29037,24.6,514,,,514,51140,51097,,,,,,,29500,7500,11000,11000,,,,,29500,7500,11000,11000,,,,,,-4850,,-700,-4150,-4850,,-700,-4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170,-145014,,,148184,67,,,67,,,,,,,
,5月,,May,1245755,1188152,1125516,,62636,59483,2253,,900,650,9649,18134,29312,24.6,508,,,508,51083,51043,,,,,,,29500,8000,13500,8000,,,,,29500,8000,13500,8000,,,,,,-6850,-700,,-6150,-6850,-700,,-6150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758,-150481,,,154239,1023,,,1023,,,,,,,
,6月,,June,1242935,1185861,1123229,,62632,59762,2244,,626,626,9421,18341,28810,24.6,502,,,502,51125,50567,,,,,,,28980,11480,11500,6000,-520,-520,,,29500,12000,11500,6000,,,,,,-6150,,-1500,-4650,-6150,,-1500,-4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489,-154204,,,157693,425,,,425,,,,,,,
,7月,,July,1242316,1187529,1124758,,62771,59868,2253,,650,650,9075,18188,27024,24.6,500,,,500,51614,51572,,,,,,,29500,7500,12000,10000,,,,,29500,7500,12000,10000,,,,,,-8150,,-1500,-6650,-8150,,-1500,-6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224,-147131,,,150355,569,,,569,,,,,,,
,8月,,August,1244150,1187804,1119146,,68658,65756,2252,,650,650,9624,18308,27924,24.6,490,,,490,52561,52510,,,,,,,29498,10998,11500,7000,-2,-2,,,29500,11000,11500,7000,,,,,,-8150,-1500,,-6650,-8150,-1500,,-6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926,-138171,,,141097,-211,,,-211,,,,,,,
,9月,,September,1248936,1192947,1114865,,78082,75785,2247,,50,50,9784,18308,27407,24.6,490,,,490,54185,53592,,,,,,,28961,13461,8500,7000,-539,-539,,,29500,14000,8500,7000,,,,,,-6650,,,-6650,-6650,,,-6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969,-140247,,,143216,-384,,,-384,,,,,,,
,10月,,October,1244211,1187794,1093953,,93841,92215,1576,,50,50,9594,18218,28105,24.6,500,,,500,54110,54054,,,,,,,29500,10500,15000,4000,,,,,29500,10500,15000,4000,,,,,,-7650,,-1500,-6150,-7650,,-1500,-6150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,-135236,,,138170,-86,,,-86,,,,,,,
,11月,,November,1233008,1179074,1076245,,102829,101785,994,,50,50,9412,17897,26126,24.6,499,,,499,54314,54259,,,,,,,29499,10999,10000,8500,-1,-1,,,29500,11000,10000,8500,,,,,,-7650,,-1500,-6150,-7650,,-1500,-6150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648,-142752,,,146400,434,,,434,,,,,,,
,12月,,December,1233214,1179004,1064227,,114777,113704,1023,,50,50,9531,18048,26134,24.6,497,,,497,56420,56291,,,,,,,29428,7928,9000,12500,-72,-72,,,29500,8000,9000,12500,,,,,,-7650,-1500,-1150,-5000,-7650,-1500,-1150,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057,-140019,,,143076,-420,,,-420,,,,,,,
平成28年,1月,2016,January,1248107,1192824,1067634,,125190,124122,1043,,25,25,8369,19059,27353,24.6,502,,,502,55538,55470,,,,,,,29499,11999,11000,6500,-1,-1,,,29500,12000,11000,6500,,,,,,-6150,,-1150,-5000,-6150,,-1150,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,-144309,,,147082,67,,,67,,,,,,,
,2月,,February,1254149,1193683,1068486,,125197,124130,1042,,25,25,12470,17110,30381,24.6,505,,,505,56396,56317,,,,,,,29499,8999,11500,9000,-1,-1,,,29500,9000,11500,9000,,,,,,-7050,-1150,-2000,-3900,-7050,-1150,-2000,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,-141603,,,145513,-1596,,,-1596,,,,,,,
,3月,,March,1262099,1201196,1076126,,125070,124146,899,,25,25,12495,17451,30434,24.6,523,,,523,58175,57986,,,,,,,29399,7899,11500,10000,-101,-101,,,29500,8000,11500,10000,,,,,,-6400,,-2000,-4400,-6400,,-2000,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,-143942,,,147037,-1269,,,-1269,,,,,,1261767,332
,4月,,April,1262509,1200407,1075380,,125027,124365,637,,25,25,12393,17556,31630,24.6,523,,,523,58582,58484,,,,,,,29500,7500,14000,8000,,,,,29500,7500,14000,8000,,,,,,-6400,-2000,-2000,-2400,-6400,-2000,-2000,-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948,-145046,,,147994,-2289,,,-2289,,,,,,,
,5月,,May,1253967,1193989,1069261,,124728,124074,629,,25,25,12267,17377,29821,24.6,513,,,513,59234,59131,,,,,,,29499,9999,12000,7500,-1,-1,,,29500,10000,12000,7500,,,,,,-5400,,-2000,-3400,-5400,,-2000,-3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3122,-144095,,,147217,-359,,,-359,,,,,,,
,6月,,June,1265402,1202686,1077607,,125079,124425,629,,25,25,12370,17327,32494,24.6,525,,,525,63481,61908,,,,,,,28025,6525,12000,9500,-1475,-1475,,,29500,8000,12000,9500,,,,,,-5400,-2000,,-3400,-5400,-2000,,-3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468,-150052,,,153520,-1833,,,-1833,,,,,,,
,7月,,July,1264750,1201838,1076267,,125571,124919,627,,25,25,12068,17295,33017,24.6,532,,,532,64629,64381,,,,,,,29370,7870,13000,8500,-130,-130,,,29500,8000,13000,8500,,,,,,-5400,,-1000,-4400,-5400,,-1000,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562,-154860,,,158422,-1678,,,-1678,,,,,,,
,8月,,August,1256053,1193344,1066903,,126441,125791,625,,25,25,12026,17942,32210,24.6,531,,,531,65915,65768,,,,,,,31489,8989,15500,7000,-11,-11,,,31500,9000,15500,7000,,,,,,-5400,,-1000,-4400,-5400,,-1000,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3342,-153118,,,156460,-323,,,-323,,,,,,,
,9月,,September,1260145,1196234,1068188,,128046,127388,633,,25,25,12706,18136,32537,24.6,532,,,532,65534,64739,,,,,,,31845,10345,12500,9000,-655,-655,,,32500,11000,12500,9000,,,,,,-5400,-1000,,-4400,-5400,-1000,,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645,-153851,,,157496,-573,,,-573,,,,,,,
